Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	c_0	c_1	c_2	c_3	c_4	c_5	c_6	c_0-c_0	c_0-c_1	c_0-c_2	c_0-c_3	c_0-c_4	c_0-c_5	c_0-c_6	c_1-c_1	c_1-c_2	c_1-c_3	c_1-c_4	c_1-c_5	c_1-c_6	c_2-c_2	c_2-c_3	c_2-c_4	c_2-c_5	c_2-c_6	c_3-c_3	c_3-c_4	c_3-c_5	c_3-c_6	c_4-c_4	c_4-c_5	c_4-c_6	c_5-c_5	c_5-c_6	c_6-c_6	FittedValues	FitError	BETError
OFERUN02	1382.5620000000001	0.5080233389591208	1400.78466	11.32	1311.71	19.0466015048	90000.0	1628.7206065190594	17.804525693535584	Test	Retained	0.04722062319691768	0.4735780366459617	0.39188666811864736	0.32916148456900973	0.24124880919138167	0.1413186692441072	0.10002632425159709	0.002232774959599379	0.022386892056882813	0.022460971758362158	0.022452937904730356	0.022417594190935666	0.02276937612769318	0.023456114957515626	0.22446193605381157	0.22520473314750045	0.22512448453954895	0.2247738658077665	0.2283102203184863	0.23519777779470094	0.1541261805000582	0.14361446293503993	0.14165012664451074	0.1420335594299185	0.1482916524008822	0.11132572947701497	0.08853478906514016	0.08533631052764865	0.09018075930994791	0.06997937231865713	0.06753789785631811	0.05805199678545765	0.026012829799665318	0.018453935868258997	0.013091946405543432	1524.4257230499286	10.260930291005282	1.3180356468642926
OGIYUZ	1235.856	0.8434880309952578	1272.015887	9.76	914.01175	15.7151610197	22000.0	1343.841135180994	8.737679404477069	Test	Retained	0.781340169998023	0.2940004719185101	0.28448281277075993	0.2844144607473164	0.21234269063281208	0.12294075046331733	0.08064062594553287	0.610503806728936	0.22992211750763356	0.26991662985129605	0.3218334944459597	0.3318666551038726	0.3353622608470299	0.32418538796612834	0.08659095390929024	0.10165297293761594	0.12120277931467738	0.12494868829227078	0.12618877352310187	0.12196976950207486	0.08140112105636052	0.09046742516265055	0.09211234656901848	0.0917886684938866	0.08989877634172082	0.08363679843426407	0.0685995837189878	0.06556137986925185	0.06490874116769489	0.05585148753020834	0.0534856580466614	0.04306456808153411	0.020483066407701825	0.013611069058271294	0.009044976493430053	1357.6142743860605	9.852140895546126	2.9258980819771905
OJIDAN	1647.244	0.6064601564449826	1715.825934	19.52	1485.6777	30.3060042937	80000.0	2591.5391615645913	57.32576118441417	Test	Retained	0.39606661277280747	0.18039670324122253	0.19389765737533693	0.30837349543149767	0.26383620605104957	0.23595084928604756	0.16998347959981278	0.1568846461546594	0.07157372064142105	0.09343602856586355	0.1765670000964554	0.20334196934124962	0.2988231188674189	0.31356005614622945	0.03265315084507933	0.0426267959775926	0.08054999958137721	0.09273173491997928	0.13621870929240848	0.14293389390497066	0.0379576988962176	0.0668573380428604	0.07601131844598463	0.11023679023044991	0.11723383934587703	0.0979710246825232	0.0898699233338233	0.12588597669109514	0.1355623357629492	0.0821072410649697	0.1155022049910128	0.10111137120005304	0.0646487898322284	0.046697552447547606	0.03373210708235836	1961.870378576439	19.10016843748947	4.163435046659758
OTAVOV	1176.096	0.9240771965116624	1084.343933	5.33	1316.41	13.7580628883	100000.0	1176.4849769294651	0.03307356962908544	Test	Retained	0.2397710064327534	0.3957939965465563	0.3124080079814171	0.25550940330433664	0.17926626533596837	0.10159952626895918	0.06782694877028221	0.05750224024367628	0.09496390937678457	0.09093609608574252	0.08896828458327297	0.08819338803571779	0.08818655439176042	0.08652666409422878	0.15683109517650654	0.15017895833495737	0.14692693571621898	0.1456195841956076	0.1455436302742337	0.14279427188761665	0.09809544176559438	0.08945554923075574	0.08755680224094552	0.08632537333416199	0.08582035314788297	0.06785089129535733	0.05341322129140476	0.05030955620569817	0.05054222805960189	0.04160360397594178	0.03925962795320047	0.032095796546168585	0.014867119640771172	0.010031008788724078	0.006768430879205662	1231.6950858840178	4.727427513061669	-7.801409663836957
OVIWIA	406.204	0.7999912112618549	384.447089	4.77	184.774	4.7542756151	60000.0	406.5495181086772	0.08506024280341827	Test	Retained	0.10842682019833913	0.11991391703941266	0.10418246708813503	0.08465565621784021	0.04093242416138768	0.018928981319400004	0.01209469780009883	0.011762794928368556	0.013041000675525672	0.013817082007535663	0.014032956121269697	0.014058659170835113	0.014074501295525147	0.013638319305204056	0.014457991649084947	0.015318066599208938	0.015554665613415796	0.01554914429057508	0.01548706328575415	0.014993907961826789	0.011069778988489942	0.01047296832604485	0.010281934374632923	0.009969557837405534	0.009757682217967311	0.00821178949517873	0.006190177081214745	0.00506265967375122	0.004887688330287302	0.0042014894483255625	0.0034338602401083828	0.0027412037306681412	0.0012829343328760927	0.0008447300888313216	0.0005559741556639755	671.3989476517944	65.2861487458997	-5.356153804492324
OXALIJ	1523.359	0.921883232280842	1430.358528	6.84	1678.25	18.1213359354	90000.0	1549.5989270422988	1.7225044813664467	Test	Retained	0.5231519028721345	0.46726792807388295	0.388828917423661	0.33058807898693904	0.24466766426530537	0.14146044631303875	0.09545320673605807	0.2737044796230762	0.2445633799942543	0.24674926365830557	0.2496532584596687	0.251319961797581	0.25242971786566754	0.24974019362297015	0.21852481770797594	0.22047769648589693	0.2230702965961924	0.2245321000081828	0.22545954500046783	0.22304839332805684	0.15173739651750992	0.14310218455918416	0.1422918902194235	0.1410457285844407	0.1414093299684362	0.11227347181830043	0.09002067664989052	0.08577774912544041	0.08699742097832529	0.07175374327081625	0.06845549118475486	0.05645309015512806	0.026057984281260754	0.017735484121921177	0.012071842686602012	1513.3416441898275	-0.6575833936828007	-6.10496094485935
PEVQOY	3299.434	0.6561976988392104	3545.979292	14.79	3541.0	47.89558787479999	90000.0	4095.666668585047	24.13240175693912	Test	Retained	0.0026428335407407207	0.010806890318059967	0.045283087812218376	0.7423985523823192	0.6603994462743235	0.3958166310138589	0.279172215512332	7.1596078325791084e-06	2.989297484802126e-05	0.00015025096263569795	0.0028350918348605107	0.003196881641009198	0.0032383735781440193	0.0033379258932193386	0.00012475512047800875	0.0006271669774352215	0.011838000110509046	0.013325336054221107	0.013443347703712647	0.013852560934575589	0.0021505195684767666	0.0378332479768741	0.04211955922336315	0.04206300775597726	0.043936759140341904	0.5537351859717948	0.49962076962173324	0.485349199474675	0.5135886242452279	0.4505584227469122	0.43775749024727195	0.37626008887399404	0.16857779995845731	0.1195859587164899	0.08483716140343057	3136.958576649268	-4.924342276606605	7.472351075972418
PUDSUD	1606.8329999999999	0.8485714147573441	1475.788614	6.75	1969.19	19.1573481118	90000.0	1638.1908146754865	1.951529167964949	Test	Retained	0.3996469006250444	0.4554192458158345	0.40679577233978564	0.34756177137765965	0.25674825670884854	0.14824425940196148	0.1006985235120796	0.15973357815088057	0.18209708521721307	0.19718500239625417	0.20031300339908056	0.2003033019567584	0.2006404829027949	0.19962295754108972	0.2075915079185503	0.2247915467090537	0.22835535801838225	0.2283178202453519	0.22864026014099562	0.2274727250069568	0.16604076018002067	0.15722600258968697	0.15530018066172255	0.15354082529527036	0.1548099232794377	0.12385786610862289	0.09868332431117063	0.0938578974727883	0.09574939168467314	0.07819871255572185	0.07445070014185037	0.06175186149798028	0.028263198961265466	0.019347608667653105	0.013245295719384582	1567.7291910005729	-2.4335950904311137	-8.155445276515968
QIYDAF01	5141.1590000000015	0.8046476654344247	7902.994011	21.39	5595.10841	100.4475430792	100000.0	8589.510482805781	67.0734261050043	Test	Retained	0.02322079108137811	0.038119283723154755	0.07484423178314754	0.20617367837581857	0.4699957273883759	0.8296060058800516	0.6007568735832522	0.000540711353540515	0.0008947208655891154	0.0021373152232670974	0.007004606305824319	0.02018678778637813	0.05726115340803739	0.060637106212104226	0.0014804033731251325	0.0035362363804288927	0.011587699126338722	0.03336919498021481	0.09465080806460484	0.10022960653617206	0.005761760540869945	0.017597999600388863	0.050058200993858985	0.14030753636778254	0.15059047519281343	0.0447151914436411	0.10277648219309694	0.27927538293939025	0.3035716770547411	0.2369245412728071	0.6452323093999601	0.5696827719603386	0.6952843884865835	0.5065929681148958	0.36913283455944507	4943.25973852469	-3.8493122168622182	53.720085509901516
QIYDOT	6088.6619999999975	0.9386531471428992	7350.315302	19.48	6486.83	153.0864321705	90000.0	13090.78822233666	115.00270867945477	Test	Retained	0.0022616107131717593	0.009002037043380174	0.033130726240117384	0.09844700977659648	0.2117562512946469	0.8581136051405792	0.9217566041936471	5.264730038810687e-06	2.1492596750308734e-05	9.511440998571829e-05	0.00034135448880018136	0.0009686167129963292	0.00582850152928964	0.009078783918618633	8.768458249814122e-05	0.00038810270302604827	0.0013917590632508531	0.003929164880733347	0.023721881840075853	0.03699074355551486	0.001171711371686879	0.003917527761000918	0.01094397879241777	0.06524552224972996	0.10309455561833329	0.010888985862260808	0.024464409170062307	0.14200200412482564	0.22755903255650248	0.05558104760597396	0.3245440869255176	0.4219377471668611	0.7424210844049332	0.7953958688789466	0.8521081658861596	5799.348612763624	-4.751674296197972	20.721355562190887
QOWRAV01	5234.245	0.6561404925457162	6646.180325	19.93	5462.23	89.18310762719999	100000.0	7626.261572660174	45.69936204094717	Test	Retained	0.0027558214913214257	0.011096584281153364	0.0422587894036068	0.29127216345681856	0.8388237637962458	0.7675224084071941	0.5278488312485716	7.777053479372849e-06	3.196327745148848e-05	0.00014639620438595833	0.0011754778504856683	0.004188657438008891	0.006359117215606237	0.006404038711866182	0.00013131157569180627	0.0006014975157074222	0.00483006905468983	0.017193453290205968	0.026061689007106915	0.026239841948867054	0.0018793862335883102	0.01406756434616772	0.04950621677351455	0.07419303716707383	0.07571868472783104	0.08762393511983974	0.24962702273086224	0.36287848622316893	0.37510629306609866	0.7123247787082465	1.0370269429159729	0.8707291298519446	0.5979747080175053	0.4143780115854012	0.28716990376008666	4785.918179669294	-8.56526242716392	26.97495675116469
RAVWUI	2893.55	0.7439197489526794	3537.289308	35.8	2889.73	87.71495117280001	100000.0	7500.715990668944	159.22192430298227	Test	Retained	0.26574289602569895	0.3092823846362799	0.3344751550677019	0.347947590543206	0.328972084303452	0.28808210243469806	0.45283773297913354	0.07063224435319443	0.0822655492896841	0.10787759827083122	0.1333474545152003	0.1662384558573799	0.2403753367342874	0.5273924803761212	0.09581478770222147	0.12564491205617703	0.15530740850112335	0.1935881625696168	0.2798813064567794	0.6142074293455452	0.11238832485344818	0.12949288216099228	0.15946850915403915	0.2277323272065509	0.5067710016615942	0.12412779155355211	0.12340564573673346	0.1703188238823889	0.385082964256023	0.12242696355984568	0.16947981447946184	0.3116310822507922	0.093202703657077	0.14122559865675452	0.2135578531139323	3031.904954689232	4.7814952113919515	22.24738843289384
RAVXET	2586.585	0.5583592068860228	3016.5198760000007	37.24	2754.98	82.929215837	90000.0	7091.476276339879	174.16366662374824	Test	Retained	0.12915480542305313	0.1833825043028481	0.24515487189160173	0.2805580572196878	0.28910246313398785	0.2516451026792612	0.41682229953559585	0.0166884328093992	0.02372934376898733	0.03848219450956059	0.05250537844650132	0.07193643058535744	0.10328827462943066	0.2367276849172977	0.033740738788668345	0.054717567551288065	0.07465472099229806	0.10225398952925231	0.14676861113961284	0.3365233743493484	0.06052878986105814	0.07697739126727737	0.10415453778095524	0.14764290905194397	0.3433354134722608	0.08143540759947776	0.08887686374721873	0.12160520405057831	0.28770354516991575	0.0968047554929839	0.133037005462108	0.2559598868281113	0.07270164286799234	0.11521521456087075	0.18207571161251898	2751.445306161702	6.373666674851274	16.621718443430265
RIFDUG01	2136.449	0.8110465118335308	2101.503597	13.34	2107.8843	28.207477226399998	70000.0	2412.0890755748073	12.90178588746124	Test	Retained	0.3426971259551746	0.1798178110167701	0.3598087874388629	0.4645485558527287	0.3725644653614061	0.22321491109360916	0.1551515013319564	0.11745627869047923	0.06173173365407531	0.14961331790221974	0.22847225480124456	0.2400921134341618	0.24599683255167135	0.24987440281307785	0.032444349467012606	0.0786321273674316	0.12007560521755387	0.12615055299868028	0.12917901640207952	0.13120826479272746	0.12999496663721483	0.18504126041048466	0.19210110621866783	0.19432506057967763	0.2000480847241495	0.21916052679221867	0.18384371874103503	0.17965812180842644	0.1872533123744594	0.15384579998746772	0.15045090667566463	0.12742757390055198	0.05845793019364195	0.04086365958104155	0.028566499204612128	2062.8965899304762	-3.442741206063137	-1.6356769106119626
ROLZAV	3542.847	0.6446747069291697	3622.2623340000014	15.21	4061.23	48.4324741068	90000.0	4141.577098810324	16.899688267947322	Test	Retained	0.010722146005152922	0.05979452505398508	0.3410034650278675	0.6699468328140396	0.6503538266298471	0.39949825968302255	0.27754419705873484	0.00011566880560434212	0.0006468465130985296	0.004450428483956028	0.010293580540129835	0.012673977319589311	0.013164832392191591	0.013380036506164697	0.003617279616565617	0.024887806091949453	0.05756299789277297	0.07085812574804806	0.07356419435728387	0.0747631705418417	0.11680295719297876	0.25183245696893974	0.30645138786914844	0.31458293176236274	0.32406425429876023	0.45181130412539217	0.44473458332388643	0.44212541972743435	0.46123466274360014	0.43759196323575617	0.435182139903737	0.36875942715620974	0.17154337429897143	0.11996923743581972	0.08390607174595627	3201.774568020318	-9.627072012414937	2.2415682641672405
SACDUX	1305.12	0.5971584854632691	1265.352922	7.2	1219.16	15.2793198766	100000.0	1306.5713130157694	0.11120149992106138	Test	Retained	0.2644316408034806	0.32999782735618505	0.3293494385699324	0.28912143010345004	0.21225999712910448	0.1197716910010817	0.0780196429820964	0.0699370093123477	0.0873359595846581	0.10570601210902128	0.11068846722213294	0.11228398430551531	0.11108748250374592	0.10679297279974033	0.10906332878544177	0.13200319938863092	0.13822284423378095	0.14018611625064595	0.1386234366018836	0.13325166506695565	0.10898176396735053	0.10637065845581767	0.10656053358732583	0.10399019587477473	0.1012911844197579	0.08636349043195872	0.0696916657518767	0.06519829407062429	0.06418513544696164	0.05581331396215538	0.05229578490036129	0.04186632972255775	0.01959440652362886	0.012945902112971487	0.00855351994018897	1350.4390257834516	3.4724029808333112	-3.0470054860855598
SEMNIJ	6014.248000000001	0.8188752208104477	9317.452281	31.57	6199.45	145.4564343066	90000.0	12438.3287929997	106.81436470527485	Test	Retained	0.08205751657087686	0.06650538558033861	0.14407567526711884	0.22053371732465188	0.30274203058779847	0.7920784380798257	0.881522416021822	0.006738438068734646	0.005487843967825415	0.014418231165177587	0.02639538791678971	0.04763710197822502	0.19330582916398517	0.3112821425031389	0.004469230005392238	0.011741881410931063	0.02149341194838326	0.03875873382943711	0.15732702404757576	0.25341224498938736	0.02104293371592321	0.03590407792950415	0.06396406790944222	0.25661170211800866	0.4189907387872209	0.0509537701811242	0.07320369870975767	0.2850573295249152	0.47192148128298117	0.10523547639726247	0.4117615198042686	0.5535847571052914	0.6355881240345126	0.7044305862826553	0.7806628758379573	5598.327857728356	-6.915580173475471	54.92298091132919
TOWNEA	2531.41	0.7914140460059936	2403.96846	8.35	2934.93	31.26971469110001	70000.0	2673.9483505512203	5.630788791670272	Test	Retained	0.08424832019019464	0.17600965082932593	0.5352234696921118	0.556845988401763	0.4351251723016935	0.2601711602782472	0.17573068100895614	0.007102902787487233	0.014859741907912904	0.05467088275886063	0.06718473240955311	0.06811537043955922	0.06944863716848201	0.06875140521695268	0.031087473438914257	0.11437480437879123	0.14055252191268325	0.142473261483969	0.14520147988116294	0.14373532824373506	0.2870393395865898	0.3288080014879173	0.3294078186523704	0.33176188820088465	0.33286669770439054	0.31340598567670264	0.25379963207446415	0.24714979800650533	0.25105338462522475	0.20514958537621183	0.19983849741436002	0.1649150336002484	0.0772726565354804	0.05262968503691412	0.03584793120909204	2373.877353964521	-6.223118579585253	-5.034409281783662
VEBHUG	3042.357	0.7937871814710603	4296.923789	17.26	3795.08	58.5412414594	100000.0	5006.002056172795	64.54354489538194	Test	Retained	0.0016105391008038063	0.0063620853280128755	0.024341933772025405	0.328822274309938	0.7459968650473093	0.4917548906965801	0.34120084832370495	2.700614946774107e-06	1.1053688632894776e-05	5.064509584393199e-05	0.0007799367341952417	0.0022044348858840917	0.0024384693454470104	0.0024753543649112635	4.518698020422344e-05	0.00020710747076640553	0.003192293525610139	0.009002926416757087	0.009905343153418485	0.010049728031723819	0.0006474427114781143	0.009300212151971503	0.025938677427296237	0.02824658217508936	0.02905165528601728	0.11110096976478842	0.25119372006466195	0.2662865151362757	0.277497466443041	0.568703948269594	0.6040948278258141	0.5113926344223635	0.2542669081904247	0.17764845476311117	0.12412546943907525	3426.8768325095302	12.638879411901044	41.23667238920351
VEMMIK	2170.339	0.7147216648432589	2568.098201	13.39	2182.97	34.4482808397	80000.0	2945.7551704767616	35.7278826246389	Test	Retained	0.014324294431033235	0.059742062672146344	0.1777486470200856	0.3114106697560968	0.36709650121886356	0.2757556950643866	0.19429254761891715	0.0002061230180082108	0.000862737526978164	0.003106349711221912	0.006461413070764076	0.009919103235572534	0.012464902484388725	0.012825181053470906	0.003610974020861362	0.013001567346970791	0.027042618183985238	0.04149251951732821	0.052096541306977676	0.05359849762866408	0.031932516484356264	0.06191234618347932	0.09388167706037265	0.1164800450599284	0.12146326278547065	0.0998689934793852	0.12230769012867856	0.14660814708631587	0.15479230144969972	0.14970976232051342	0.18001971321138716	0.15446245923298077	0.08598492436120174	0.06088695980064923	0.04311720632569168	2200.4914826654144	1.389298292359603	18.32705402243612
VIRVEY	1762.963	0.5118053648209159	1743.067005	7.12	2159.02	20.7812628151	90000.0	1777.0556583499572	0.7993734610401476	Test	Retained	0.009203139405957782	0.06714328116754513	0.35136624193804233	0.4170339424133287	0.3089234755410768	0.17263759809323842	0.11267339197263952	8.530330288401867e-05	0.0006233370267644801	0.003937627521469748	0.0055362261509802075	0.0054548017784339636	0.005273613816611088	0.005067156476063935	0.004554895727626478	0.028773465346977323	0.04045403329455869	0.03984704165729589	0.03849479850099525	0.03698257942470182	0.12398520102375302	0.1624968160724507	0.15825151434927984	0.1512275066929839	0.14728332529008142	0.1771965814409972	0.13935653902147047	0.12842352304610452	0.12655091822377193	0.10917091344564238	0.10064110253297823	0.08059027765852751	0.03691539261211959	0.0243961846981757	0.01612338540032015	1729.8654451457303	-1.8773822737215513	-1.1285543145261618
VIXPUP01	2910.9759999999997	0.9384498260982146	2924.348547	10.57	3171.45	37.3718281885	90000.0	3195.754720786287	9.7829291889142	Test	Retained	0.13932945923528045	0.13057629845121208	0.3360848781360369	0.6613992367704684	0.5331149276203127	0.31983602447253634	0.21519374929054186	0.019420661517952145	0.018242005898893368	0.05683809883828431	0.13169849791933358	0.13614189746439076	0.13877353556649893	0.13688247903245587	0.017134769160437567	0.053388128101370065	0.12370278920110021	0.12784585816516145	0.13024626134609027	0.12846118970005135	0.11346896697477099	0.24507727353045583	0.2503126108098211	0.2519769042731841	0.2518899395909539	0.4404696979502534	0.3638553570456821	0.35459494682590453	0.3589349353522598	0.30022744974663496	0.2926362551650786	0.2406155399787971	0.11312637683585465	0.0767685186216342	0.05209916510744237	2722.572874247147	-6.4721634858155035	0.4593836225376092
XAHQAA	5567.0769999999975	0.7971900859714508	6543.778947	22.75	6260.74	192.1034163151	80000.0	16427.224177303357	195.07808455502524	Test	Retained	0.0020592774077734083	0.00835439849416344	0.03389993430393298	0.19362031375180822	0.37186343538811845	0.5420230974538904	1.0111216429304286	4.377092180911451e-06	1.8241886774881045e-05	8.867060159437374e-05	0.0005928616244352619	0.0014596029791428826	0.003410082581344455	0.009065714986615413	7.596964336499251e-05	0.0003693713556229666	0.002469595482127984	0.006059469533984023	0.014136751840180652	0.03771356876208597	0.001224931228844722	0.007634342224146839	0.018536022276700575	0.04275898929619159	0.11547381813626902	0.03959480136633121	0.07779789306377502	0.1740156975067304	0.47603413495105285	0.1533124052590241	0.34428630935870863	0.7637440446075414	0.3061485330069092	0.5595701060384421	1.021981391947517	5311.309744256894	-4.594282704246832	17.544250726189034
XUTQEI	3547.4559999999997	0.8039762197368813	4132.767943	14.96	4313.75	55.736106103100006	70000.0	4766.128199530728	34.353412685900196	Test	Retained	0.08729141683313157	0.3104188547788019	0.3327938579313691	0.5269530764939561	0.6385653826020118	0.4650068811806711	0.32602541162432486	0.007625082202912052	0.02712874175674301	0.03526717612607359	0.06591897153227537	0.10115680873663987	0.12343427026605103	0.1265775962358253	0.09651938173132157	0.12547433721241288	0.23452683471007532	0.3598838751432086	0.4391209235231942	0.45030276070439096	0.11126515389203032	0.19385654857511062	0.2939452896547499	0.35432206251248927	0.3682624067000875	0.28104186430454914	0.34463372758634375	0.40225659191408425	0.42339071346162427	0.42261676763323014	0.4937277725865796	0.42210870745456774	0.22861785162556666	0.16131095677901672	0.11382686344206557	3421.008679493312	-3.564450707963338	16.499484221932565
YIKJOT	1043.6960000000001	0.8266410609799146	1047.5757199999996	8.39	990.95851	12.8125719669	100000.0	1095.6337790623397	4.976332098842919	Test	Retained	0.291854347567421	0.4081060901933908	0.30791640705249246	0.249566933004589	0.17303177412219845	0.095833537004737	0.06258241523442298	0.0851926848775044	0.1191815163333057	0.10910111651124699	0.1058385259439683	0.10421639936649416	0.10249886433323828	0.09886707316703958	0.16673058753354975	0.15262818381288346	0.14806165208538882	0.14576387028001175	0.1432941368504138	0.1382047445163536	0.09530524896246843	0.08617659402796114	0.0837799844287118	0.08123173051222168	0.07938191217196226	0.0648098196335333	0.05065804711822351	0.04686530445773196	0.04625179913665311	0.03914737010133618	0.036273243055734566	0.029127880898296234	0.013498316367190167	0.008945271391560566	0.005928118871955473	1193.0668306768873	14.31171822799811	0.371728932562686
YOBYAR	3014.448	0.6243240485031905	2996.572147	9.42	3378.95	38.8985195644	90000.0	3326.3057643987977	10.345435197382663	Test	Retained	0.019032386070894282	0.05938498976219646	0.449219351121364	0.6744629679473175	0.5474789465585744	0.3300122707405818	0.22363583756912786	0.00036347154768308544	0.0011388442427897442	0.010384254065052004	0.018369041273937806	0.019093176952564562	0.01953322643841753	0.019394046457603183	0.0035682025860984882	0.03253627225751656	0.05755268908000065	0.05979605091276476	0.06111517427843743	0.06067189693122776	0.20237010884099152	0.33369442656595427	0.3427821843211462	0.346518422496316	0.34871134920811747	0.45786186047192173	0.380377647508561	0.3722229601899034	0.3792952586967243	0.3156746304163223	0.30895895138737256	0.2557323160128042	0.11991680521179404	0.08191980060733471	0.05596624295225164	2834.3115492683887	-5.975769053956517	-0.5930058504907036
YURJUR	2481.093	0.8143444056455253	2763.5690440000008	13.61	2811.89	35.9916060954	100000.0	3077.7286170722828	24.047289524104208	Test	Retained	0.2125112804683005	0.1845077959672687	0.19135966092590534	0.34892749644502064	0.4461931219382404	0.29953129323999783	0.20603433046371608	0.045172157546161204	0.039279404543896335	0.04948475520612483	0.10693410674183054	0.17583128540010745	0.19923209945928053	0.20055933489759967	0.03415525274211024	0.043028970143380585	0.09298145248977643	0.1528611010774614	0.17314137433311796	0.17428741976478096	0.03697630968801848	0.07447814937872989	0.1209555245629519	0.13526040585848523	0.13798734041909888	0.12481467009795211	0.16380782349742387	0.17706181600252924	0.18287989787465114	0.21498849432761372	0.2329362782293408	0.19549336407252005	0.10016548317412671	0.06937984461111975	0.04805919037827431	2365.245756355923	-4.6692019865469385	11.38514533715588
ZIGFEC	2243.63	0.7884106755454752	2256.594844	13.93	2307.112	29.594412290900003	70000.0	2530.689221584357	12.79441002234578	Test	Retained	0.36251318352541095	0.1464729586070959	0.2745547014924359	0.46830653102086167	0.3988642486531389	0.24015993348044185	0.16528608471236106	0.13143115470312206	0.05321680462296389	0.12088462875020085	0.24360887301986509	0.27038774001596466	0.2779006088278321	0.27981611125726413	0.021547491235952832	0.0489460199750337	0.09863471552844767	0.10944444219068782	0.11240919109785755	0.11317564571160497	0.07584081184246128	0.14246261275580827	0.15619441318548732	0.15845642147712263	0.16169196895631102	0.22266957657610806	0.19731665757925532	0.19349232330278562	0.19990543404747038	0.1745210155931765	0.17128348698295143	0.14378901590091347	0.0667625711226692	0.04625596509541725	0.03205014787287274	2135.3152956204776	-4.827654487572482	0.5778512499832897
LEJCEK	4863.4102373473415	0.8872858722230429	6764.083228	17.20124	5762.75	89.9433144295	100000.0	7691.268680821176	58.14558726216438	Test	Retained	0.019601107624549956	0.04214689148110888	0.086089581884941	0.33738060265700287	0.5641240400659174	0.7463608437434698	0.5315379678511133	0.00038547955623452327	0.000834495197890653	0.0020716332570355506	0.009557389457515497	0.020225424142149437	0.04364231287690308	0.045465510400020066	0.0018064445001883017	0.004484354487741439	0.020687467789924936	0.0437528076541518	0.09438403608314586	0.09832376343100528	0.007593334437940959	0.03265276084683316	0.06822483321815899	0.1454112999057729	0.1535318178897157	0.11684108586658358	0.19747189859027225	0.4079937721499746	0.4362856102042066	0.3340578343389018	0.6912893138603274	0.6004191716247783	0.5664800112469633	0.40604840901716105	0.2910706142612062	4611.360179899217	-5.182578584725785	39.08107475813816
NIBHOW	3864.2108343976147	0.5975617356396559	7581.366287999999	27.51057	5123.89	112.3623523582	100000.0	9608.37441979534	148.6503669589026	Test	Retained	0.003521318839841684	0.010367672187079893	0.038993570830378965	0.2020829366573549	0.4155828917739384	0.6459187792646318	0.6665756354951962	1.263270301409773e-05	3.8149671446189586e-05	0.00017255397516944155	0.0010498644973101236	0.0027495696756827904	0.006863754397691154	0.010244569531685909	0.00011513449476969445	0.000520840105083799	0.003168628199680977	0.008275084861659242	0.020639055565824835	0.03084493553020912	0.001607143172199198	0.00911431759461462	0.0235403377712121	0.05803459281166168	0.08788282213210599	0.04301246794178151	0.0898744078517196	0.2148236699228164	0.32954811551298124	0.18833708014194386	0.45157735202060406	0.5622902168904943	0.42859835351487263	0.4401393796243182	0.45194376932911057	4597.010672083647	18.963764377526953	96.19442656994272
RICBEM	5143.58000995808	0.8395627281449806	5558.48583	11.37522	5776.0	73.4803587422	100000.0	6283.4818289065015	22.16164260576385	Test	Retained	0.01782494403700985	0.04325334673228851	0.13597672307658853	0.834638406209742	1.00769252934934	0.6321548872670231	0.4341730476496686	0.00031889123081793656	0.0007787550122577674	0.0029616189998262214	0.021250874924776068	0.03203148720824362	0.033823762528111846	0.03401942339227948	0.0019016901555359519	0.00723216831787948	0.0518941397609129	0.07819429942092615	0.08250788476891519	0.08297818636543966	0.01876132080437903	0.12548911760695014	0.18688072471899198	0.19487263419172765	0.19864246858752738	0.6984829096452811	0.8419087662825767	0.8513421609083592	0.8789453147664996	1.0149454429920497	1.0264934029242516	0.8606935367916485	0.41119764943275905	0.2845554022477266	0.19692976485543667	4543.019363558911	-11.675926985416202	8.0664793633744
XAFFOB	4604.62852260096	0.6955572045229763	6230.101058	14.83913	5173.27	81.195526297	100000.0	6943.224322919583	50.7879362871524	Test	Retained	0.008556359682088233	0.024087989808027555	0.0723897105902498	0.2826664241249175	0.7509087910063155	0.7100238227406613	0.4845835474264442	7.3774631077116e-05	0.0002100105499206296	0.0007639556081018127	0.0035163345939152133	0.011607933381174313	0.018187668414693107	0.018182268158445914	0.0005977491874726844	0.002174420979493929	0.010007556905268618	0.033015125023237675	0.05168408282744948	0.05166120893113947	0.0053955320036343166	0.023147806466644202	0.0754711231489234	0.11675266497955986	0.11828336786110748	0.08263531276294875	0.21795946363713967	0.3267461029677746	0.33523933445248316	0.5758995847758369	0.8647829582913736	0.7207319354557216	0.5143850261486381	0.35381563122571935	0.24338517296360382	4450.522868831103	-3.346755400863694	35.30083974028982
